track_id,version,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,sign,dominant_eof
19880235,after,-0.73208837,0.62526792,-0.54703589,-2.0835807,0.23278198,-0.073954049,1.5355388,1.6618305,negative,4
19880302,after,-0.10760063,-0.64461953,-1.2714186,-1.0004864,0.069821037,-0.027309801,0.32109745,-0.54840541,negative,3
19880411,after,-1.1213365,-0.80166366,-0.38021732,-0.90480441,0.48031996,-0.45636828,-0.070978068,1.5786193,negative,1
19880434,after,0.24174645,-1.3548139,-1.0684057,-0.56515863,-0.27923114,0.31218408,0.044765471,1.1630113,negative,2
19880513,after,-1.3944887,0.20756528,1.6274459,0.015077885,0.38856508,-0.52600998,0.99236668,-0.59176948,negative,1
19880698,after,-0.32367852,-1.3521852,1.0900841,2.3733529,-0.43566295,1.367662,0.47126726,-1.1716904,negative,2
19880964,after,2.6051548,-0.75397319,-0.28544221,-1.3461136,1.8593087,-0.71788838,2.3983451,-0.68326346,negative,4
19880984,after,-0.17076537,-1.2090486,0.40796585,-0.48362812,-0.2244913,0.76760505,-0.85232478,0.23994046,negative,2
19881012,after,-1.6606635,-0.24984305,-0.17367067,-0.2969567,-0.39887857,0.36637401,3.3141018,1.0638081,negative,1
19881033,after,-1.1064439,0.88658916,4.8240152,-3.4581767,-0.71877548,1.5777122,-2.0260917,-0.1482626,negative,4
19881039,after,1.6110699,-1.4720119,-0.6192468,-0.72202729,1.2823978,-0.91015164,1.199092,-1.3606179,negative,2
19881046,after,-0.39927326,-1.3856775,0.28797873,0.63842307,0.40351718,-1.3137581,-0.32799836,0.19557703,negative,2
19881062,after,0.24339399,-3.4153173,-1.5221945,1.2564545,-0.11763026,-0.4014343,0.38009396,3.9146071,negative,2
19881132,after,-0.19817303,-1.3106438,-0.32607189,0.70180122,-1.1832491,-0.48402066,-0.25149468,-0.78985225,negative,2
19890023,after,-0.036180742,0.11686902,-1.6907527,0.020068196,1.112153,-1.5138325,1.3231517,-0.017508453,negative,3
19890032,after,-0.81664874,1.0395724,-1.1697286,0.095526909,-0.32457858,0.67435356,-0.51008153,0.04336057,negative,3
19890066,after,-0.34231032,0.39393708,-1.7236036,-0.54681999,0.71594865,-0.18781215,0.097617593,-0.29794016,negative,3
19890100,after,-0.85032362,0.18807167,-1.3062742,-0.49519146,0.042245808,-0.36548933,-0.15390386,-0.30857804,negative,3
19890139,after,-0.34268643,0.94417479,-1.6696472,0.54887324,0.44895053,0.14206617,0.69852061,-0.11317521,negative,3
19890178,after,-0.85904622,0.51324323,-1.4300651,0.10568928,-0.50943109,0.2801445,-0.33794951,0.85072213,negative,3
19890180,after,-0.57663493,0.2705975,-1.3064348,-0.44821467,0.52580514,-0.3924053,-0.079398982,-0.63945759,negative,3
19890206,after,0.17568527,-1.3375854,0.59916656,0.32209951,-0.020475154,0.037640449,-0.47339735,0.22189244,negative,2
19890269,after,-0.11419001,-0.88154749,0.65795388,-2.2669922,-0.22792002,1.3090324,0.16379011,-0.11834355,negative,4
19890330,after,-1.1658902,-0.23347096,0.011275693,-0.14725443,-0.15884276,0.32456955,1.1457966,-0.48532421,negative,1
19890340,after,-0.082674936,-0.20285014,-1.4846109,-0.59603586,-0.079020748,-0.18313227,-0.05734282,-0.53074064,negative,3
19890398,after,-1.1319507,0.47109944,2.0715438,-1.3310118,0.38817376,0.43531751,0.91332114,1.0051065,negative,4
19890441,after,-1.671143,0.35206777,-0.031199179,0.3155424,-0.46593985,0.47011563,-0.19625317,0.44698686,negative,1
19890559,after,-1.2166833,-0.13412414,-0.71306454,-0.50185609,-0.076434866,-0.17515275,0.14557604,1.1986161,negative,1
19890594,after,0.2365856,-0.37369905,0.47505843,-1.5545654,0.53383016,1.5826982,0.6602597,-0.56297834,negative,4
19890904,after,0.80938772,1.1090608,-2.0758866,-0.077487626,-0.38506107,3.0427883,-1.432137,-0.86788412,negative,3
19890963,after,-1.094987,-0.10532929,0.36957556,0.14249564,1.0976799,-0.16458596,1.4620356,-0.82381944,negative,1
19891001,after,-0.073315982,-0.28328041,-1.4031301,-0.33919855,0.41270833,-0.40732902,-1.0891932,-0.07950056,negative,3
19891063,after,-0.01674244,0.34297195,-1.172519,-1.1060454,-0.039445683,0.79940433,0.86664662,1.0569599,negative,3
19891075,after,-1.1888348,-0.098603934,0.099356835,8.434971e-05,-0.14756771,-0.98398256,0.086016876,-0.2277754,negative,1
19891107,after,-1.220201,0.47285116,-0.96929375,-0.59426794,-0.4541404,0.069665508,-0.44160556,0.41468789,negative,1
19891122,after,-0.63062431,-0.027668897,0.13944139,-1.0630869,-0.29889405,-0.71232503,-0.6865625,-0.19800522,negative,4
19891130,after,0.75302083,-1.0865244,-1.7567889,-0.97731513,1.2792898,-0.48605728,-0.25493441,-0.67825252,negative,3
19900032,after,-0.58884716,0.98462059,-1.6831275,0.11141379,0.75836133,0.8592402,0.39936525,-0.3142436,negative,3
19900067,after,-0.73127041,-0.17814852,-1.3004844,-0.47561174,0.24718368,-0.39574871,-0.1939052,0.097763697,negative,3
19900112,after,-0.79122325,0.36999231,-1.2873232,-0.6070918,0.68592681,-0.25679562,0.38541287,-0.99617948,negative,3
19900228,after,-1.5427542,-2.5926576,1.140417,1.4428099,-1.776346,0.74319267,-0.25426678,-0.51359834,negative,2
19900231,after,-0.20995974,-0.049276725,0.40812801,-1.5051357,0.83318021,0.22692647,0.62004727,-0.97645588,negative,4
19900247,after,-0.77231108,-0.053944015,0.83414151,-1.5145095,-0.5968041,0.10375478,1.0555884,0.70594806,negative,4
19900390,after,0.73414178,-1.5032042,-0.24113781,-0.11116366,0.42092343,1.237094,-0.1087528,-1.4302682,negative,2
19900423,after,1.5025434,0.54489235,-0.52658889,-1.1997883,-0.56126644,-0.30132686,-0.50943096,0.38658474,negative,4
19900437,after,0.055240555,-1.1286841,-0.66853674,-1.239761,-0.36091312,-0.061678222,1.2749345,0.047949313,negative,4
19900541,after,-1.1750161,0.51395043,-0.76519371,-0.33959326,-0.51039729,-0.2391955,-0.33746223,0.342226,negative,1
19900557,after,-2.212986,-0.90395336,1.7456992,0.84173639,0.16348242,0.13710218,2.1297756,-2.0895371,negative,1
19900579,after,-1.3278647,-2.363738,0.1617369,1.385325,-1.4823893,-0.31935804,1.0533834,0.35776571,negative,2
19900742,after,2.0359482,-1.7777913,-0.29782162,-1.7261621,0.47044945,1.4344225,2.8204403,-0.65062155,negative,2
19901130,after,0.0085031158,-1.7849715,0.047004399,1.535443,-0.12165292,0.10653919,-0.8143744,2.3764238,negative,2
19901136,after,-1.2726276,0.3528923,0.18783858,-0.32914536,-0.30173747,0.18618943,-0.24186513,-0.53851109,negative,1
19901142,after,-1.0804389,-0.69493675,0.13549587,-0.46157824,-0.4329198,-0.62370219,1.1930463,0.76500497,negative,1
19901154,after,-0.78995228,0.43719683,-1.5729094,-0.50967118,-0.51611188,0.49589708,0.054983591,-0.19448526,negative,3
19910034,after,-0.64401692,-1.7068246,-0.52388278,0.58152628,-1.0095326,0.85413519,-1.1855227,1.0430519,negative,2
19910041,after,1.1424207,-1.140006,0.28896547,-1.6291591,-0.95094201,-0.75437807,0.53682018,-0.049071341,negative,4
19910057,after,1.0847079,-2.3638862,-1.4744032,0.24183408,2.1580207,0.40245978,1.351329,-2.2765225,negative,2
19910094,after,-0.78779737,1.0488565,-1.3435754,-0.28318264,0.46069858,-0.36219302,0.1324326,0.13812602,negative,3
19910096,after,-0.82857866,1.1383317,-1.5437725,-0.40201734,0.6274462,0.31149488,-0.16786974,-0.17231476,negative,3
19910214,after,-1.2660132,0.17229184,-0.61421463,-0.46308931,0.057402066,-0.91993293,0.12084289,0.5972902,negative,1
19910317,after,2.4620995,-0.41144579,-0.33873198,-2.91343,-1.7645004,1.0431077,-0.98006845,1.3788333,negative,4
19910416,after,-1.3318252,-2.1873318,0.80963742,-0.57688656,1.3766651,1.8506486,1.3971035,0.29094593,negative,2
19910624,after,0.56751019,-0.98382148,1.5416921,-2.3210006,1.8679695,2.2950794,-0.98420641,-0.98344491,negative,4
19910747,after,-0.039879105,-2.1384236,2.3693657,2.440899,-1.0122031,-0.42283906,-1.2780669,-0.37696858,negative,2
19910806,after,-2.0689748,-2.0729516,0.47820668,1.9989387,-0.81126638,1.1542723,1.1664432,-1.7339289,negative,2
19910825,after,1.6444179,-1.5472308,-2.0378032,0.91343598,1.2495766,-0.17774866,-1.3423558,0.8182598,negative,3
19910826,after,-1.587878,-0.24598382,1.3365537,-0.53981722,-1.1855847,0.89794505,0.58217807,-0.81890015,negative,1
19910975,after,-1.5196834,-0.58120562,-0.13817679,-0.069249232,0.0699235,0.70082884,1.1645154,-0.63476895,negative,1
19911037,after,0.87059872,2.0342935,2.7102876,-1.9947235,0.19005578,1.5956247,0.4752108,0.18823631,negative,4
19911059,after,-0.71663866,0.45125839,-2.1506685,-0.27321933,0.24321398,1.7938903,-0.17255125,-0.80911203,negative,3
19911060,after,-0.64500099,0.43328595,0.41783505,-1.7406133,-1.2346704,0.59575335,-1.5331112,-0.034718892,negative,4
19911082,after,-1.0566148,1.1365632,-1.2131781,-0.24117829,0.2769955,-0.24629831,-0.20468737,0.33429182,negative,3
19911146,after,-0.88924474,1.6510227,0.65991452,-1.6626613,0.48028657,-0.14774615,-0.034374485,1.0895109,negative,4
19920029,after,-1.131721,-0.27491455,-0.11429121,-0.68302663,-0.026133362,-0.099050034,-0.11683578,0.39539295,negative,1
19920068,after,-0.71352752,0.24755913,-1.6965918,-0.75060339,0.098043312,0.35726278,0.09604291,-0.66162181,negative,3
19920090,after,-1.3466563,0.77775056,0.7258511,0.91684398,0.8474579,-0.24293111,1.7416934,-0.22613823,negative,1
19920112,after,-1.1175259,-0.47522848,0.020699346,1.1923897,-0.13091884,0.14713505,0.5365136,-0.070474829,negative,1
19920157,after,0.99587895,0.0021966718,-0.048878209,-1.1804402,-0.52517641,-0.76375928,-1.0460316,0.32935391,negative,4
19920172,after,-1.9008908,-0.16067564,-0.70815966,-0.375487,-1.247737,-0.12718652,2.80731,-0.14153149,negative,1
19920197,after,-0.015677178,0.80167381,0.22767771,-1.9808187,-1.2973623,-0.38052988,-1.8830505,-0.7406583,negative,4
19920207,after,-0.049314511,1.0028405,-1.1898919,2.0663703,0.074424293,0.13073458,0.36912159,1.3930972,negative,3
19920268,after,-0.70785825,0.88958806,-1.275038,-0.19264185,0.087194827,0.010136252,-0.33174204,-0.20826326,negative,3
19920380,after,-0.78333373,0.35543062,-1.4047602,-0.58182921,0.37246517,-0.13452504,0.082405283,0.45246237,negative,3
19920451,after,-1.1065931,-0.27673724,1.2073968,-0.10747134,1.1734785,1.4068612,0.27754917,-1.0015817,negative,1
19920472,after,2.8396514,-1.4898977,0.77950666,-0.42882332,1.2158255,-1.1060413,0.17993337,0.22707308,negative,2
19920501,after,1.6901966,-1.4505152,-0.59550761,0.66539038,-0.66007281,-0.14777997,2.1929799,1.319338,negative,2
19920507,after,1.3427555,-2.7550525,-0.31357347,1.5200363,0.3399303,2.716027,3.2717743,0.36635749,negative,2
19920628,after,-0.36054992,-2.1623715,0.37074421,-1.440884,0.86004146,0.97444562,-1.565401,2.2908596,negative,2
19920670,after,-1.1762584,0.45745327,-0.74469723,-0.15698568,0.24914276,-0.1226567,1.0920772,1.6028124,negative,1
19920679,after,-0.084399865,-2.3158054,-1.8246022,-0.88970954,1.4608459,0.53454965,1.9731262,3.7542781,negative,2
19920685,after,0.18534549,-0.35335911,1.6967965,-1.07296,1.1359647,1.6222306,0.66115552,0.42785449,negative,4
19920700,after,-1.5616488,1.227089,0.032998668,-0.12603777,-1.2250093,1.0005199,1.4983494,-0.36277109,negative,1
19920829,after,-1.0922955,-0.3110506,0.4357278,0.45824757,0.12415773,0.78041035,0.020746979,0.2340893,negative,1
19920877,after,-1.1786371,-0.14628746,0.069769027,0.60335,-0.85444866,-0.012860406,-0.23761285,-0.13595721,negative,1
19920931,after,-1.5957987,-3.5754354,0.078985228,1.3145475,-0.2801634,0.85774733,1.0831324,0.36011116,negative,2
19920953,after,0.96349142,-2.6298102,-1.3462095,-1.8846815,0.16711504,-0.33618247,-1.1830377,1.8877365,negative,2
19920960,after,-1.1450451,-0.93266006,0.0021515646,1.5352001,-0.86523199,-0.49951871,-0.068949834,-0.92305884,negative,1
19920967,after,-1.3444757,-1.0713277,0.42405671,0.13005256,-0.40104383,0.035224208,0.028948412,1.1999585,negative,1
19921015,after,-0.16269231,0.42812615,-1.1974354,-0.39074278,0.81521405,0.053254922,-0.41532987,-0.29073128,negative,3
19921093,after,0.11050251,-0.20056617,-0.43476061,-1.1873334,-0.36102464,-0.31451408,-0.090938104,-0.27718513,negative,4
19921140,after,-0.56955316,-0.58925873,-1.5136457,0.65446748,0.39791758,-0.41817306,4.135073,3.642422,negative,3
19921142,after,0.10780467,0.89039941,-1.3541344,-0.1981595,1.0978996,0.30861324,0.052470836,-0.62824232,negative,3
19921146,after,-1.5011922,-0.40487123,0.34395169,-0.55094491,0.9209706,-0.4408223,0.05366113,0.71712702,negative,1
19930012,after,-1.2444423,0.86948352,-0.035600919,0.23405393,-0.3430573,0.62961918,0.1460289,-0.13808262,negative,1
19930018,after,-1.2608179,-0.92085787,0.1751504,0.39798598,-0.78427642,-0.9305837,-0.70847552,-0.28348424,negative,1
19930039,after,-1.3114808,0.43467147,-0.01290132,1.0651581,-0.69566665,0.21447356,0.69497748,-0.42195187,negative,1
19930045,after,2.2927179,1.481307,2.9329905,-1.4273773,0.39258986,-1.2506365,0.87789075,0.41920887,negative,4
19930052,after,-1.7861417,-0.21991088,0.63709625,-1.3537191,-0.78611912,0.57566582,-0.15441106,1.4748787,negative,1
19930079,after,0.76320982,0.41675193,-0.25925599,-1.5210266,-0.59859781,-1.0501015,0.46581026,-0.26526403,negative,4
19930080,after,-1.5462602,-0.29873904,0.29103415,1.4376421,-0.96702583,0.84472284,0.78830212,0.02903376,negative,1
19930146,after,-0.7297901,0.395873,-1.3513655,-0.3426103,0.046045562,-0.16447631,-0.13148159,-0.61113899,negative,3
19930211,after,-1.1625909,0.5880684,-0.79026277,-0.61994582,-0.42498927,-0.2752888,-0.74537738,0.10416997,negative,1
19930261,after,-1.2798292,-0.062359282,-0.42973546,0.54948312,0.59392541,0.89346052,2.339716,2.1054556,negative,1
19930273,after,0.17305272,0.36670037,-0.61290652,-1.0637019,0.043069216,-0.92314395,-0.91365269,-0.97439862,negative,4
19930293,after,-1.289195,0.51533453,-1.0719235,-0.72583641,-0.18283348,-0.44938412,-0.43389834,0.25938018,negative,1
19930314,after,0.32046469,-1.5247322,-1.01771,-1.184847,0.35561357,-0.91595248,-0.40926756,2.9676064,negative,2
19930364,after,-1.1235875,0.78812296,0.13461374,-0.26181969,0.25651415,-0.94374868,0.53962854,-0.21430244,negative,1
19930411,after,-0.26736339,0.13666225,0.53885454,-1.3966493,-0.02524245,0.15525645,-0.8863821,-0.78596729,negative,4
19930602,after,0.20333204,-2.226443,-0.15853286,3.7537568,-0.68220696,-1.7808757,1.9725801,0.25553934,negative,2
19930666,after,2.7262007,-2.2974102,0.26550744,1.8953809,-0.45659364,-1.2968757,-1.8194515,2.7211889,negative,2
19930733,after,-1.5885445,-1.0797204,-0.21883088,1.1797932,-1.200888,0.41422306,0.46083385,-1.1352063,negative,1
19930756,after,-1.9012195,-1.6368146,0.66636011,1.8428173,-1.2681369,-1.1418195,0.43526823,-1.2723808,negative,1
19930902,after,-1.1948815,0.28529377,0.22512766,0.39479355,-0.42726868,-0.74352903,0.31432026,0.0050350559,negative,1
19930925,after,0.5322755,1.1745158,-1.3619695,1.4484143,0.17852503,1.0661753,0.61067041,0.40255622,negative,3
19930943,after,-1.0870039,0.37847673,-0.68215882,-0.26204379,-0.59817527,0.25332679,-0.92495829,0.23257085,negative,1
19930998,after,-1.224059,0.40955891,-0.40502929,0.12013916,0.19601244,0.10736635,0.59325928,0.26711823,negative,1
19931081,after,-0.46159362,-1.2653413,-0.85854996,-0.20056096,0.98714347,-0.55184247,0.43009589,-0.25357033,negative,2
19931096,after,0.2422066,-1.5876392,-0.67260223,0.93119248,1.2772965,-1.0527689,0.3523386,1.4495597,negative,2
19931114,after,-1.4268538,-0.66930812,-0.1934276,-0.043168792,0.27830337,0.53394759,1.0233488,-0.036801226,negative,1
19940008,after,0.076563633,1.4522283,-1.6158273,0.63247058,0.39354134,-0.0001977969,0.3468638,0.018753241,negative,3
19940010,after,-1.1332746,1.043945,-0.79824158,0.21260795,-0.039403067,-0.25604634,0.79597799,0.14405795,negative,1
19940020,after,0.81152036,-0.85459692,-1.6888353,-1.256357,-0.23719715,1.0532108,1.8078088,-1.2046244,negative,3
19940029,after,-1.2935609,-0.46370173,0.65256036,-0.0080843517,-0.25581248,-0.6446688,0.27679729,0.4626169,negative,1
19940048,after,-0.6268599,-0.49720763,0.49729817,-1.0308314,0.086942552,0.86847531,0.0047651498,-0.28651352,negative,4
19940051,after,2.1056579,-3.1175795,-0.85886335,-1.5025661,0.98646786,2.2766916,-1.9960921,4.2285213,negative,2
19940058,after,-1.4274626,0.46768432,-0.81077081,-0.23436445,-0.57146501,-0.0349547,-0.082695957,-0.57754626,negative,1
19940081,after,-0.83501083,-0.15104831,2.0901893,-1.6837726,0.65171545,2.4491937,1.688754,-0.05606134,negative,4
19940182,after,-1.440445,-0.60374126,-0.4008161,0.26643843,-0.50370111,-0.62542502,-0.3597417,-0.30916189,negative,1
19940272,after,-1.1457895,0.36193997,-0.17444883,-0.6605804,0.020208184,-0.75805609,-0.29352081,-0.66461187,negative,1
19940276,after,2.6850703,-0.62140028,-1.4446859,0.15571097,1.39397,-0.85248127,0.65931323,0.23094275,negative,3
19940325,after,0.30077821,-2.5254208,1.8703604,0.35103606,-1.0418437,0.74657781,-1.3908421,1.0338144,negative,2
19940368,after,0.11686344,1.174616,-1.246802,2.142367,0.18020477,1.6519831,-0.78794929,-0.25101422,negative,3
19940392,after,1.1273434,0.040012468,-1.0632558,-1.4862256,-0.4568658,-0.2450359,-1.0704975,-0.99298276,negative,4
19940466,after,-1.340293,0.57726015,-0.067743736,0.83281133,-0.27026263,-0.17492347,1.5779372,0.4485297,negative,1
19940472,after,-1.4520805,-1.8266068,1.1988225,1.9862225,-0.47624146,-1.0113459,0.8701852,-0.84001151,negative,2
19940479,after,1.3260717,0.045757575,1.7337658,-1.8348514,-1.0885749,0.45281508,-0.046606098,1.1783707,negative,4
19940548,after,-0.77697096,-4.1379478,2.2258614,2.1188175,-1.3695323,0.48415215,0.10930888,1.654614,negative,2
19940674,after,0.69036481,-1.5836661,-0.76160914,-0.95858237,-0.98323368,-0.59509294,1.7003105,-0.56703515,negative,2
19940764,after,-0.74432772,-1.6047909,-0.84249457,-1.0954779,-0.17106489,1.1373343,0.69939649,1.8962383,negative,2
19940933,after,0.1081541,-1.2477884,-0.16730106,-0.83190426,2.341403,-0.76077918,0.79391108,1.4073293,negative,2
19941019,after,-0.49043801,-0.39540575,-1.3854112,-0.90922254,-0.40080324,1.2102363,0.024727553,0.8342198,negative,3
19941038,after,-1.1159107,-0.26452861,-0.10567596,-0.021669969,0.22339728,-0.97571761,0.27379855,-0.71666831,negative,1
19941045,after,0.36074797,0.66726598,-1.4486241,0.41466839,1.0467295,-0.76488782,0.54416195,-0.1022209,negative,3
19941069,after,0.319271,0.85280662,1.5605582,-1.4477421,-1.2061235,-0.065409151,-0.31599687,-0.25873049,negative,4
19941113,after,-1.3020716,0.67119826,-0.37643713,-1.113991,0.028150457,1.2416443,-0.020574622,-0.78768754,negative,1
19941127,after,-1.0836126,-0.47625031,-0.43347175,-0.57276184,0.29031997,-0.3209266,0.26079991,-0.038607351,negative,1
19941156,after,-1.4658034,0.14562513,-0.52407079,-0.075888606,-0.52086673,0.30322495,-0.030809692,0.58704957,negative,1
19941164,after,0.34047078,-0.2463816,-1.2661765,-0.36144796,1.6942507,-0.0061303903,1.2829227,-0.19131037,negative,3
19941166,after,-1.0848984,1.427796,-0.71883487,1.4994791,-0.41860201,0.51010637,1.6623321,0.45914196,negative,1
19950064,after,-0.66697192,0.3855177,-1.198119,-0.40261537,0.19039721,-0.44144182,-0.20084343,-0.25543795,negative,3
19950100,after,-0.23521568,1.2738311,-1.5114994,-0.42448158,1.4976052,-0.41285444,0.39959407,-0.68645738,negative,3
19950142,after,-1.2233455,-0.1050126,0.48385993,0.17809259,0.77680948,-0.43970141,1.7155704,-1.1502071,negative,1
19950251,after,-0.87396255,0.22107316,-1.258502,-0.51898685,-0.090953712,0.33769553,-1.0354232,-0.87431241,negative,3
19950255,after,0.36119642,-1.4000748,-0.40240172,-0.19570894,0.56929756,0.09811227,0.30721133,-0.54796589,negative,2
19950289,after,-1.5665132,-0.20415802,-0.33069008,0.38720427,-1.3366032,0.08654519,1.8007663,1.9126051,negative,1
19950399,after,-1.4018247,-1.0114378,0.48823823,0.22152355,-0.30967393,-0.85500127,-0.2562701,-0.64115364,negative,1
19950418,after,-1.1722453,0.76000277,0.05875378,1.4170195,-0.3830296,-0.22289296,0.22542344,-0.021879478,negative,1
19950549,after,0.84352888,0.058255132,3.3445992,-2.2124895,0.17604265,0.5454657,2.5482389,-0.35815236,negative,4
19950584,after,2.8984064,0.46415855,1.5409901,-1.0776718,0.4751702,2.0788555,2.7939273,1.1821788,negative,4
19950708,after,-1.2598258,-0.30513073,0.27408201,1.0279014,-0.8095447,-0.40991492,0.36429344,-0.39793685,negative,1
19950766,after,-1.5050078,-0.15945834,-0.035971575,-0.28953896,-0.43258006,-0.85979619,0.67109676,0.50612162,negative,1
19950794,after,-0.88075918,-1.72746,0.77879184,-0.79344857,0.81800241,0.076531443,0.71563802,0.98063115,negative,2
19950812,after,-1.523093,-2.4283608,1.362755,2.2544483,-1.8197345,1.0010101,0.2620999,-1.3849878,negative,2
19951060,after,-0.023162937,0.71090016,-2.9694297,0.80798735,-0.21615198,3.0557153,-0.5540432,-1.265856,negative,3
19951082,after,-0.68766447,-1.5814715,-0.13282722,-0.40618123,-0.012609092,0.09967821,1.0956813,1.2115898,negative,2
19951096,after,1.0071803,-2.565711,-1.6122334,-0.74504341,1.4600725,0.32496531,0.91849986,1.2779066,negative,2
19951115,after,-0.50145671,-1.1792191,-0.18688574,-0.12756692,0.011636357,-0.7598667,0.11453199,0.40136361,negative,2
19951122,after,2.4433707,-0.55765766,-1.5107943,-0.35277144,-0.91100256,1.842602,1.1934472,1.6094077,negative,3
19951163,after,-1.0881588,0.47597568,-0.37126061,-0.84409541,-0.25349341,0.13249152,0.42821242,-0.76295612,negative,1
19951168,after,0.1874372,1.8342234,-2.136547,0.22874117,-1.0286033,1.1168127,0.78139732,-0.37431624,negative,3
19960002,after,-1.3615228,0.15712945,-0.1258664,-0.62238721,-0.18604832,-0.26539583,-0.026644874,-0.46759651,negative,1
19960008,after,-1.7292305,-0.89444557,0.24566871,-0.25685365,1.0897347,2.2569348,0.86656754,3.2553599,negative,1
19960009,after,-0.99549686,0.46508783,-1.3600937,-0.50806543,0.34258548,-0.62074845,0.27439249,0.21770831,negative,3
19960027,after,1.9305365,-1.2267085,-0.68751525,-0.099772195,0.28115777,-1.0612564,0.14812009,-0.4541359,negative,2
19960155,after,1.0274055,-2.5520099,-0.50324676,4.2670252,-0.037170202,-0.89768317,-0.17263947,0.075705365,negative,2
19960165,after,1.795643,-0.74868159,-1.5556139,-1.1574263,0.11736931,-0.43865319,0.52417359,-1.1746753,negative,3
19960175,after,-0.77259583,0.6653781,-1.1726645,-0.18433097,0.054632767,-0.046704176,-0.63713375,-0.5484252,negative,3
19960209,after,0.83598849,-0.55815632,0.19610206,-1.7658986,-1.0809578,0.65585781,-1.0388238,0.43033202,negative,4
19960232,after,-1.0672664,0.87046791,-1.2819934,-0.049973897,-0.068925884,0.23545945,-0.59303417,-0.15057241,negative,3
19960264,after,0.68692637,0.44513191,-1.2742029,-0.11717014,0.30921307,0.2468992,-0.056814717,0.15061045,negative,3
19960284,after,-1.2279109,-0.47126335,-0.57124275,-0.41152958,-0.80992944,-0.48948572,-0.070714588,1.0330427,negative,1
19960286,after,0.040897638,1.2743332,-0.30617002,-1.247008,0.31878621,1.3050073,-0.31202697,0.22375359,negative,4
19960363,after,-1.560288,0.30573001,0.41176631,-0.69361557,-0.35460926,1.8833609,-0.80216169,-0.92630272,negative,1
19960379,after,-1.3196978,-4.5152236,0.13674304,0.37035852,2.0808089,1.5187748,0.15646701,3.6089679,negative,2
19960450,after,-1.7019821,-0.17267357,-0.076710836,-0.4316905,0.41778329,-0.37237894,0.16052418,1.7346827,negative,1
19960472,after,3.6889218,-0.11627659,-3.23409,-0.40592411,-1.9074857,0.4966166,0.42753625,-2.8071711,negative,3
19960715,after,0.56400532,-2.7412291,-1.8512882,-0.52065762,1.880127,1.4322413,0.92291999,-0.24989861,negative,2
19960734,after,-0.53041839,-2.7773104,4.4630432,-0.82798859,3.3742581,1.7610966,2.1624121,1.8438428,negative,2
19960865,after,-0.89923285,-1.6174529,1.7369902,-0.66660064,-0.68131543,-0.41324676,0.59244939,-0.45479345,negative,2
19960896,after,-1.3326407,-0.29830877,-0.83033892,-0.34508501,0.0253001,0.051645466,0.013404595,0.46058169,negative,1
19960978,after,0.78922362,-1.3618149,-2.1984713,0.34693087,2.3766228,0.16952334,3.38198,-0.061277803,negative,3
19960988,after,-1.2241696,-0.406598,0.7857341,0.49991476,0.20328097,-0.3810221,0.32646727,-0.22368796,negative,1
19960998,after,1.2338234,-0.93081272,-1.4208087,-0.83664992,1.8100507,2.6877416,0.72890721,-0.14050711,negative,3
19961013,after,0.43233705,-2.7221786,-0.052192674,2.0813082,-0.18418139,-0.22043411,-2.2319524,0.82102591,negative,2
19961095,after,-1.2482194,-0.20448323,0.8366052,0.12692928,-0.31490656,0.8160208,0.31730799,-0.70191615,negative,1
19961099,after,-0.069118201,0.2780513,-1.2088679,-0.12154115,0.26923826,0.07363347,-0.073437366,-0.40817171,negative,3
19961104,after,0.093088108,-0.4589937,-1.5636458,-0.44221146,-0.095704934,0.51874017,1.279876,-0.92043893,negative,3
19961114,after,-1.0739077,0.30556268,-1.3254461,-0.82830728,-0.45287752,0.69269211,-0.30940214,0.43560256,negative,3
19961137,after,-0.75731894,-0.068876712,-1.2396326,-0.60627728,0.3885138,-0.080837761,-0.21822314,-0.63483155,negative,3
19970004,after,-2.1578797,-0.52242422,0.72162072,-0.6465524,-1.6416778,0.77764866,2.7762707,-0.48620766,negative,1
19970030,after,-1.8331242,0.013463071,1.336176,-0.9088013,-0.51590456,0.088615031,-0.057006246,-0.42732122,negative,1
19970033,after,-1.3522189,-0.34215074,-0.4747399,-0.28478336,-0.47918607,0.23473995,-0.35739885,-0.61093144,negative,1
19970078,after,0.57907413,0.33960065,0.049376503,-1.3861345,-0.4272746,-0.6497079,1.002256,-0.20813018,negative,4
19970127,after,2.3734955,-0.1613515,-1.919852,-0.82896379,-1.1899713,0.22595761,1.3731322,0.50275438,negative,3
19970140,after,-1.3258089,-1.8562771,1.8353325,-0.52419799,1.9793303,1.1289739,-0.30125687,3.6074951,negative,2
19970153,after,-0.52942302,0.16431343,-1.2521191,-0.66745602,-0.1397008,-0.49866055,0.11670396,-0.41189954,negative,3
19970167,after,-0.81073413,-0.071424154,-1.159613,-0.69609981,0.71595546,-0.54835525,0.094894699,-0.29513118,negative,3
19970233,after,1.6099366,-0.63123382,-1.2738141,-1.0267933,0.54665369,0.50845901,0.44117723,0.72476313,negative,3
19970391,after,-1.3966101,-0.61631651,0.26692933,-0.21083952,-0.059810748,-0.42380456,0.013741407,-0.28918744,negative,1
19970421,after,1.9051229,0.0014549171,0.18910284,-2.1556489,-0.25858434,2.0505377,-0.42435885,-1.2882327,negative,4
