scope,track_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
incipient,19810938,-0.42468962,0.54918217,0.46118583,0.17953814,0.080719348,0.12190284,-0.95758835,0.0012627268
incipient,19810971,-0.5550993,0.060070119,0.78535137,1.4223139,3.1857392,-0.80160669,2.3138606,0.0077981231
incipient,19810979,0.29599677,-0.61933471,0.098744184,0.78264296,-0.86815407,0.98735917,-1.2351113,1.1765051
incipient,19810994,-0.73123046,1.020745,0.023519695,-0.87555798,0.1471441,-0.29567059,-0.27935307,0.79858264
incipient,19811003,0.19817776,1.1940001,-1.7059605,-0.17920936,-2.3551,-0.16158979,2.244696,-1.3303685
incipient,19811013,0.4733004,-0.26587181,0.78020234,0.40765005,-0.42991965,-0.33312173,-0.46967291,0.66455023
incipient,19811021,-0.72463795,-0.34273622,0.7777698,0.31419371,-0.41974478,-0.3970421,-0.15182815,0.0078780359
incipient,19811035,-1.1665023,-1.9238253,-0.2789842,0.95621221,-0.38144408,0.48984726,-1.043826,-0.18133281
incipient,19811036,-0.75334901,0.67872183,0.68437349,-0.74331785,-0.25574584,-0.23340433,-0.59561618,-0.22871838
incipient,19811042,-0.85331574,0.6013246,0.63681061,-0.70346347,0.26848828,-0.25387177,-0.060433298,-0.13973861
incipient,19811049,-0.25665376,1.2768933,0.57091385,-0.60861682,0.23338372,0.55303576,1.2859558,-0.13514648
incipient,19811066,0.03312023,0.69673404,1.0459625,-0.010455816,1.9121155,-1.9011762,0.64953753,-1.3325567
incipient,19811079,-0.027048364,0.1213566,-0.45608057,0.093900675,0.54737529,0.26531472,-0.31948722,0.69674041
incipient,19811086,0.675952,-0.30995548,-0.072602782,0.16195569,-1.0983227,1.6501902,0.1667639,-0.34010506
incipient,19811090,-0.51510529,1.0817016,0.015983573,-0.47304199,-0.60461965,-0.77093614,-0.097668629,-0.14379857
incipient,19811096,-0.60765191,-0.45185565,-0.07622382,1.0208937,-0.43037656,-0.078083167,-0.068177976,-0.023953527
incipient,19811097,0.43661168,0.24835356,0.67390622,-0.71749385,0.60342261,0.2932389,-0.17897847,-0.50109314
incipient,19811105,1.3852774,-0.31639089,0.88993732,-0.51809199,-0.39275783,1.5291525,0.33182078,-0.33503431
incipient,19811108,-0.20686263,-1.2949142,-0.3963097,-0.44218199,-0.10439571,-0.7902586,-1.5047229,-0.83906882
incipient,19811117,-0.40115974,-0.27895639,0.3956691,-0.91732286,0.044695723,-0.58217946,-1.1941068,-0.26375879
incipient,19811128,-1.0091152,0.5524058,0.40248285,-0.66333008,1.3920985,0.80515351,-0.39891767,0.88251162
incipient,19811134,0.43336762,-0.092356086,0.73029219,-1.5833401,-0.61372829,-0.48414676,-1.631183,-0.56703023
incipient,19811145,-0.35463594,0.9838568,-0.94989436,-0.27132106,-1.9059417,-0.60249578,0.78634244,-0.12696226
incipient,19811153,1.5318082,0.020856701,-0.68310847,0.34573865,0.94783403,-0.17744518,0.59920007,-2.6269838
incipient,19811176,-0.84651987,0.3599499,0.51762859,-0.53187433,-0.39807006,-0.58314759,-0.28853902,-0.19280717
incipient,19811187,-0.4493584,0.55617648,0.098919633,0.45013622,-0.81918473,-0.57509453,1.0222491,0.78191043
incipient,19820005,-0.47505832,0.52378808,0.63843995,-0.37954359,-0.019590598,-0.4969744,-0.83260536,-0.02203073
incipient,19820023,-0.68051045,0.1564786,-0.23209405,0.305734,-0.7140125,0.12005946,-0.85695018,-0.28455115
incipient,19820026,-0.317,1.3660867,0.60244676,-0.17346264,1.7317532,-0.77535476,-0.21691688,-0.22801473
incipient,19820038,-0.012031386,-0.37454751,-0.84344065,-1.2643201,1.2249243,2.807295,0.92941055,1.1039507
incipient,19820050,2.2691519,-0.91544774,1.7993536,-0.37461543,0.13729093,-0.90694716,-1.0341358,1.4156104
incipient,19820052,-0.70303169,0.84157515,0.21456266,-0.70167903,-0.44936624,-0.52973855,-0.215055,-0.20559511
incipient,19820081,-0.121118,0.61076896,-1.8327387,-0.045379176,0.25885886,-0.58394406,0.11839938,0.49505442
incipient,19820097,-0.045808848,0.96645633,0.41425206,-0.9961774,-0.11030215,0.34247547,-0.47726232,-0.31029776
incipient,19820099,-1.1169701,-1.2395109,-0.71096088,0.030320673,0.86121094,-0.36534209,-0.40366429,0.3823224
incipient,19820102,-0.66603104,0.83748903,0.668948,-0.94959137,0.088923008,-0.26444449,-0.4074203,-0.17811822
incipient,19820109,-0.018184165,0.91563972,0.10460509,-0.77961506,-0.68131485,-0.32820017,-0.27000474,-0.061720458
incipient,19820112,-2.2988212,-0.94967633,-1.0619341,-0.19457306,-0.42588938,1.2239549,1.2348957,0.55554572
incipient,19820128,-0.57934793,0.45858543,0.95409114,-0.7533204,0.42534412,-0.20549292,-0.024345703,-0.23932885
incipient,19820130,-0.48734002,0.65569104,0.79893415,-0.62406162,0.10020861,0.16961526,0.29824319,0.10931599
incipient,19820143,-0.21844809,0.78257148,0.59914802,-0.63503968,-0.011486247,0.0070399672,0.032174736,-0.16718412
incipient,19820175,-0.88688169,-0.83021946,1.3457834,1.6291686,-0.44438707,-0.34714022,-0.37211889,-0.24040469
incipient,19820206,-0.54207572,1.0348273,0.41258623,-0.59738318,-0.10188417,-0.39801079,-0.41331639,-0.0240399
incipient,19820207,0.52574813,1.3529162,-0.92010138,1.2472146,-0.067642666,-0.13789215,-1.8412063,0.49338302
incipient,19820231,1.1789614,-0.82798265,0.94174743,0.42135881,-0.0020939162,0.71747761,-0.94001622,0.60946235
incipient,19820253,0.54060698,-3.1374564,0.9795809,3.037661,-1.9414503,-0.61092994,-0.77159428,-1.1814955
incipient,19820256,0.22171013,-1.0758846,1.0183385,0.13308317,-0.30867112,-1.3700785,0.51965086,1.7081041
incipient,19820266,-1.5443307,0.15833579,0.27539391,-0.24957831,0.75994424,-0.11816828,0.2284524,0.052701636
incipient,19820292,-0.077841408,-1.251619,1.0340189,1.7195433,-0.72932179,0.66690164,-0.17635644,-0.2549006
incipient,19820323,-0.23965881,1.010218,-0.34801648,-0.49067405,-0.27128572,-1.0474617,-0.82983701,-1.4164061
incipient,19820337,0.46127609,-0.82566042,-0.88261649,-0.22629185,0.14210229,0.36289865,-0.030593378,-0.12680093
incipient,19820401,-0.55349586,0.045412727,-1.1543616,-1.3600686,1.1994658,4.0494331,0.40911671,-0.46706923
incipient,19820426,2.2171618,-2.0389323,0.57696553,-3.1050133,-1.492353,0.091133385,-0.22850778,3.1787928
incipient,19820450,0.7540259,0.010841825,0.51032851,0.54236215,0.91032494,-0.8580334,0.46548764,-2.6862227
incipient,19820452,-0.50862467,-0.83506149,1.0805268,1.4894515,-0.54935441,0.428266,-0.65170261,-0.0023923588
incipient,19820453,-0.39161488,-0.24468197,0.8618149,1.5049018,-0.48330155,0.31224041,-1.0195438,0.22569152
incipient,19820471,0.26953771,-0.90652918,0.69172876,-1.4031233,-1.2417681,-2.0701525,0.67432258,1.83146
incipient,19820482,-0.045320691,0.53837721,0.72595874,-1.1367331,0.090113385,0.46990758,-0.32884244,-0.1065747
incipient,19820514,1.1756134,2.0650866,-0.35833815,0.40493969,1.7640699,0.53475027,-0.038309369,1.0760013
incipient,19820516,-0.44764098,0.49210113,0.35051238,0.83603982,1.3221502,-0.1801944,-1.0371699,-2.0172812
incipient,19820519,-0.37590874,-0.03279908,0.41949358,-0.17086635,-0.054393744,-0.8814532,0.25732431,0.63041007
incipient,19820527,0.068146418,0.18891814,0.20106354,-0.25981667,0.36316737,0.13733268,-0.09265936,-2.5981131
incipient,19820538,-0.35307947,-0.013278278,0.42348365,-1.4411625,-1.0058551,-0.37754996,-0.63541048,0.925807
incipient,19820549,-0.37628573,0.037008012,-0.977807,0.017866512,0.76023336,2.209671,2.6346629,0.39056189
incipient,19820563,-0.12700634,0.76633816,-0.2242194,1.8083769,-0.031719798,0.15679851,-0.54406111,0.19912762
incipient,19820578,-0.031649358,0.66572979,-0.65617828,0.32612594,-1.6160724,-0.99380657,0.25744088,-0.70286651
incipient,19820602,0.32052553,0.84078171,-0.55516922,-0.055215224,-0.7204781,-1.4077907,0.94823339,1.2198793
incipient,19820645,-0.48735229,0.49550754,-0.20984532,1.3693145,-0.87290609,-0.44995085,1.0761483,-0.20531902
incipient,19820652,-0.22977748,-0.57268363,0.058254009,-0.60634558,-0.82019472,-1.5942923,0.14695664,-0.39361899
incipient,19820660,3.0504957,-0.63138858,1.4708059,1.4723625,3.3631868,-2.4611707,1.1844548,-0.008409254
incipient,19820667,-0.37861499,0.015982882,0.7206747,0.49542922,2.4537987,0.017781971,-1.1030489,-2.398255
incipient,19820671,0.16237235,-0.33709806,-0.098081006,-0.11765602,0.72024531,-0.32750449,-0.74289717,0.25988571
incipient,19820676,-0.95877394,-0.92176519,-0.11048149,-0.37921178,-0.33908214,0.18976085,-0.28513851,-0.59661076
incipient,19820677,0.27255367,0.1417186,1.1344904,-0.11161452,1.2094222,-0.90208724,0.10632531,-0.44310878
incipient,19820684,-0.60103482,0.010368626,0.17801484,-0.44600569,-0.73796697,0.0046483229,-0.11805817,-0.67933019
incipient,19820697,-0.54771374,-1.8685704,0.39222242,-0.40006669,-0.98943657,-1.0383097,1.4201692,-0.10900347
incipient,19820712,0.16355159,-2.4620125,-2.6380464,-0.59797415,2.8618563,0.62979813,-1.4232341,-0.21916764
incipient,19820765,-1.2687935,-0.34220534,-1.7542947,-0.37928972,-2.4212065,-0.96250053,3.071237,-0.65084626
incipient,19820786,-1.2427151,-1.1566867,1.1441554,1.0178436,-0.17172033,-0.18313437,0.87641315,-0.17716063
incipient,19820805,1.2167238,-0.71861334,1.8014306,0.64904135,1.5968515,-1.3109498,0.86031334,0.98676957
incipient,19820808,1.1580297,1.5392877,-2.2685039,2.9374715,-0.8387742,1.3920575,-1.3560266,0.24004741
incipient,19820816,0.45998319,-0.61876971,-0.45119899,-1.3559586,-0.21634374,1.2207246,-1.7486581,-0.99266831
incipient,19820822,1.5388675,-0.75131801,0.84101012,-1.9326206,-1.1840432,-1.3910336,-0.797809,1.2728492
incipient,19820831,-1.1744001,-0.35352251,-0.16579619,-0.36987488,-0.10102067,0.65937697,-0.16359828,1.1432086
incipient,19820833,-0.54778385,0.86548285,-0.36318616,0.49625465,-0.46207129,-0.094834337,-0.34842649,-0.33165396
incipient,19820835,0.59651595,0.8187854,-0.94947262,0.71767757,0.72194697,1.5945969,-1.3472729,0.85464441
incipient,19820861,-0.9679973,-0.27078089,0.14926898,-0.51306197,1.5704004,-0.88469199,-0.51863098,-1.1714853
incipient,19820863,-0.80957923,-0.54568119,0.55395833,-0.74468665,-0.03857741,-0.080978174,-0.7894425,-0.3646347
incipient,19820868,-0.40484666,0.2970324,-1.6975107,-0.74322443,-1.0923927,1.0630669,0.21411773,-1.8628832
incipient,19820881,-0.88649837,0.21706205,-0.22543981,-0.56042502,0.25832877,-0.78982978,-0.46541318,0.23784679
incipient,19820888,0.62233754,0.24228332,0.94756962,-1.6758771,-0.45418623,0.060412371,0.23745538,0.37812577
incipient,19820891,-0.86348788,-1.3832522,-0.81679319,-0.38335252,1.8049185,-0.77157702,-1.2587293,-0.01442317
incipient,19820898,0.10616831,0.44924818,0.14832527,-0.3134987,-0.32587558,-0.69517815,-0.2404852,-0.14121504
incipient,19820917,-0.12775045,1.1323717,0.15042625,0.99503873,0.78662937,-0.039540855,-0.50279047,0.85312466
incipient,19820928,-0.57925468,0.75311747,0.043101598,0.10920934,-0.063282875,-0.036684576,-0.3216115,-0.06034512
incipient,19820953,-0.59342266,-0.42995827,-0.46020054,0.56107238,-0.24077301,1.2112358,-0.029764285,-0.30967819
incipient,19820972,-0.90061872,0.20170555,-0.060537161,0.74025604,-1.4533452,-1.1259219,0.87387198,0.055847857
incipient,19820983,3.7389014,-0.78520739,1.6002883,-1.6471131,-1.4949568,-0.90747218,0.16366148,3.7812458
incipient,19820985,-0.24029103,1.7456396,0.099169464,-0.84622039,-1.191792,0.59810793,3.3391648,-0.030022458
incipient,19821001,-0.38144841,0.52163288,0.49427467,0.5260202,1.1683365,-0.3506104,-0.03052781,-0.40461635
incipient,19821022,-0.63470968,1.2386177,0.42640299,0.063991435,0.83581875,-0.19827402,-0.51348154,1.1697636
incipient,19821048,-0.72708968,0.44221891,-0.12074096,0.17159625,-0.461376,-0.037776128,-0.66357849,-0.6055755
incipient,19821068,-0.25611908,0.69560745,0.57409857,0.35375398,-0.073623435,-0.23483142,0.006642248,-0.053845422
incipient,19821079,1.7076875,-0.56077073,-0.034230788,-0.77272241,0.87751803,-2.0105872,0.26054561,1.8479894
incipient,19821085,-1.3022581,-0.97973006,1.7758746,0.5507714,-0.46585846,-0.23189804,0.24177682,-0.22677643
incipient,19821089,-0.85396508,0.90038837,0.80452122,-0.93099432,-0.09768365,-0.39169289,-0.20460551,-0.15205053
incipient,19821101,-0.52181587,0.66099071,0.02445142,-0.20885095,-0.84672826,-0.69625623,0.011017075,0.067392764
incipient,19821107,-0.84987188,-0.067888302,0.17771011,-0.93070228,-0.091204936,-0.32569076,-0.45846331,-0.1351965
incipient,19821108,-0.60059562,1.3223034,-0.71562807,-0.44303849,-1.1912004,-1.302316,0.89324177,0.13322134
incipient,19821113,-0.72157554,1.2891201,0.62537318,-0.55145243,1.0077705,0.011343532,-0.44379492,0.85022399
incipient,19821115,-0.96765904,0.47729435,0.17392146,-0.67881462,0.29303598,-0.26381083,-0.46890591,-0.47983117
incipient,19821122,-1.5567534,-0.40915718,0.045407132,0.28655384,0.4555431,2.2391791,-0.0035189695,-1.6259976
incipient,19821126,-0.76414155,0.34057349,-1.1718554,-0.16334756,0.23923909,0.43758471,-1.079768,-0.43553001
incipient,19830021,-0.84623895,-0.57840863,0.43796617,-0.32951026,0.26257798,-0.32840217,-1.2877196,0.11348904
incipient,19830034,0.045615812,0.47829036,0.41951293,2.095646,0.32039179,0.90861464,-0.90941916,0.063200889
incipient,19830040,-0.14417708,1.6547914,0.45311049,0.65953505,1.0051104,0.88373045,0.4883959,0.44119246
incipient,19830050,-0.95670442,-0.15783276,0.24895783,-0.52777652,-1.4882877,-1.1962633,0.92280635,-0.1134228
incipient,19830065,-1.1162209,-0.93363514,-0.74827502,-0.30554115,0.46019247,0.73456591,-0.66993798,-1.3470976
incipient,19830093,-0.66474122,-0.39173768,0.93494022,0.13075767,0.61205508,0.55355168,-1.3767452,-0.019155218
incipient,19830126,0.073772429,1.769222,-0.1214063,-1.212414,0.88105649,1.7171739,-0.21873243,0.32021454
incipient,19830133,-0.40256619,1.0026453,-0.22680281,0.33408638,0.063283861,-0.17662151,0.097048464,0.31469693
incipient,19830149,-0.72260941,1.182227,0.39402563,-0.26391181,0.37161727,-0.51685385,-0.28288769,0.67227826
incipient,19830152,-0.52742302,0.78979432,0.38456029,-0.74727955,-0.22917543,0.23287603,0.075899346,0.0068376338
incipient,19830163,0.58037639,0.7006377,1.0752753,-1.4624894,0.29301377,0.25488158,0.29436984,-0.93636295
incipient,19830179,-1.4437848,-0.55368849,-0.36499668,-0.27928474,0.05926438,1.1458684,1.1683495,-0.37497781
incipient,19830181,0.32004632,0.25213901,1.278101,-1.289263,-0.38117388,1.0774834,0.54956916,-1.4394901
incipient,19830185,-1.0201198,0.76130323,0.81929234,-0.83314508,0.42553152,0.19557573,-0.48199232,-0.14411066
incipient,19830187,1.2325948,1.2615195,-1.9295191,0.64832835,-1.0440087,-2.3981293,1.0847393,0.2985127
incipient,19830202,0.13517516,1.3291702,0.60267278,2.1167255,1.0986318,0.51143055,-1.2364299,0.8640253
incipient,19830204,0.12417147,-0.0047367164,0.65471613,1.1689053,-0.77302713,-0.61752306,-0.69740204,0.034082153
incipient,19830215,0.98625727,1.1622214,-0.75284405,-0.11171816,0.67735529,1.1361347,0.36763233,0.44205171
incipient,19830218,0.38775543,1.6365364,0.97642763,-1.8347467,1.2953283,2.4790752,0.40513043,0.65459019
incipient,19830250,-0.3227335,0.76499596,-0.29326396,0.028553839,0.51821579,0.12583759,-0.36022352,-0.17865246
incipient,19830281,-0.82130085,-0.11926911,-0.60583718,-0.0074753224,-1.3891877,-1.2269344,2.3722579,2.080802
incipient,19830286,-0.36735896,0.30865426,1.1177258,-0.41862937,0.028206417,-0.088991005,-0.46732425,-0.15922519
incipient,19830293,-0.8726946,-1.1387428,0.85579316,-1.6276075,0.19099101,-1.5158181,1.001802,2.8681603
incipient,19830313,-0.50554485,0.51836065,-1.0031183,0.2181427,-1.2825954,-1.6850376,-0.074571932,-0.35530688
incipient,19830333,-0.54958157,0.46314852,0.57814905,-0.50166275,-0.069949033,-0.17682554,-0.52892987,-0.22777748
incipient,19830358,-0.63363133,0.19823173,0.64745583,-0.80619483,-0.23819163,-0.56287963,-0.31956214,-0.58534697
incipient,19830362,1.1266917,-0.0083141041,-0.62840212,-0.30332823,-1.1836969,1.8786618,0.15834668,-1.5400325
incipient,19830375,-1.1848984,-1.1230146,-0.62511747,-0.061722114,3.0647092,0.82003959,2.8694832,2.0016748
incipient,19830382,-0.7834128,0.58160581,0.38584522,0.22490153,-0.33692385,0.24732006,-0.23240839,-0.47810425
incipient,19830386,-0.36616045,0.43617359,0.96488194,-0.4973892,0.44789938,-0.044599698,-0.34658864,0.71502321
incipient,19830399,0.044138643,0.94620744,0.47334906,-1.0182679,0.95893106,0.66987959,-0.33143278,0.78680091
incipient,19830416,-0.32319381,1.1342578,0.23026526,-0.90990298,-0.09778261,0.085482525,0.1311142,0.25809776
incipient,19830417,0.0092362554,-0.63193222,-0.408413,-1.4304878,0.15200608,0.69629024,0.84276348,0.16136092
incipient,19830428,-0.69062971,0.91074181,0.38361972,-0.31271433,-0.037338453,-0.40656353,-0.43313024,0.070755302
incipient,19830443,1.1834292,0.98876997,-0.66997119,-0.21371585,-1.555899,1.0998006,0.33039049,-1.145968
incipient,19830459,-0.070050368,-0.86961684,0.1061234,-0.283598,-0.21029167,1.790778,0.59492641,-0.26153325
incipient,19830490,1.5639852,0.2213547,0.32030557,-0.4227791,-1.4093941,2.1308972,0.6824474,-1.2021278
incipient,19830505,-0.22329281,1.1689895,-1.068067,0.030525119,-0.40419095,0.14161607,0.78282566,0.76242556
incipient,19830515,2.40859,-0.94357103,1.3635059,-1.5211594,2.4749582,-2.9170525,1.3399175,-0.73885349
incipient,19830534,0.5522784,-0.16971591,0.58043904,-0.090981328,-0.29847259,0.35615123,-0.76278201,0.026080135
incipient,19830536,1.0289303,0.55396227,-0.88279465,-0.86621116,0.89090741,-1.0905653,-0.37591283,-0.8644934
incipient,19830540,0.90269587,-2.7040855,0.36215949,0.14433528,-1.123462,1.5637712,-1.4323082,-0.58550878
incipient,19830575,4.8160276,-3.091132,-0.33383423,-2.9546732,-3.0581641,1.4330531,0.043980798,-3.7363293
incipient,19830581,-0.052821036,0.56138131,0.20690433,1.6233351,-0.46799123,0.30863969,-0.82039972,-0.11639972
incipient,19830591,0.15640662,-1.2393525,1.647076,-0.5211157,0.25418185,0.90283194,-0.93753889,1.5831526
incipient,19830635,-0.081805504,0.0095175505,-0.37785969,0.14046855,-0.56374601,-1.2744339,0.72937407,0.59742536
incipient,19830683,-0.0078274018,-1.6596608,-0.96564577,0.1098325,-0.26496539,1.7928403,0.30262173,0.72321688
incipient,19830689,0.11458015,0.086594608,0.20402739,0.19587698,1.7254794,-1.2048142,0.76426188,-1.4345894
incipient,19830693,-0.42168013,0.16906538,-1.482676,0.21182004,-1.3261927,-0.50644214,0.41571387,-0.46147303
incipient,19830710,-1.4613431,-1.2544788,-2.9873907,-0.36796137,-1.9886314,-1.5177976,2.2300378,-0.80985154
incipient,19830754,-0.86809249,-0.64362539,1.0078828,-0.46608085,-0.14027125,-0.13225993,-0.4805112,-0.61697886
incipient,19830760,0.11936554,0.006701786,-0.46388545,-1.3618031,-0.73704345,0.39000598,0.63470183,-0.80072316
incipient,19830780,-0.085764095,-0.68940763,-0.098844606,-0.63921495,0.60229336,-1.1536449,-0.74848808,0.53261909
incipient,19830793,-0.49491912,-1.0951168,-1.3337424,0.66519901,0.81089394,0.52117683,1.8487247,-0.29766647
incipient,19830794,-0.38597827,1.423013,-0.19307486,0.14396988,0.64616615,0.45602848,0.083790055,1.2918487
incipient,19830808,-1.6032022,-1.3924564,-0.57192146,0.41292857,1.3434543,-0.90550803,0.63282988,0.47704335
incipient,19830818,0.11031369,-0.0083338112,0.058583207,-1.0460048,-0.63853047,0.20371547,-0.019955031,-0.5384608
incipient,19830822,0.44267427,1.2213103,0.42320879,-0.21343761,0.050535251,0.58340724,-0.44462969,0.34809637
incipient,19830824,-0.65358108,0.8787073,-0.066562947,-0.47952131,-0.28651582,-0.1068874,0.72612458,0.022245871
incipient,19830832,0.5297845,0.43872379,-0.26986871,0.48374786,0.082303093,1.7030326,0.41546747,-0.61538146
incipient,19830837,0.12639733,0.75923931,-0.14706413,1.3236568,0.54250616,-0.61176254,0.61069464,-3.3973907
incipient,19830845,-0.063724111,-3.403784,-3.7562558,-0.77785153,1.0937294,-1.3360082,-1.4102501,0.041049786
incipient,19830855,0.8339072,0.18926818,-4.4963733,0.84212773,0.32844325,1.6235127,-1.0592577,-0.41650957
incipient,19830875,1.4509259,0.099086996,0.84758757,-1.4034791,-0.12409713,-0.069655899,0.4013269,-0.17088679
incipient,19830888,-0.37735736,1.5360014,0.75642452,0.60487605,2.0681974,0.25686186,-0.51473054,2.2313096
incipient,19830893,-0.46489276,-0.079540835,0.68317136,0.91125202,-0.57997814,-0.094038778,-0.31588916,-0.19858997
incipient,19830908,-0.38423096,0.10671461,-0.037588124,0.40911763,-0.94263805,-0.40714496,-0.024520742,-0.23201775
