scope,eof,version,term,loading
decay,6,after,Ae,0.29095466
decay,6,before,Kz,-0.36500864
decay,6,after,Kz,-0.086260633
decay,6,before,Ke,0.27408594
decay,6,after,Ke,0.4236266
decay,6,before,Cz,-0.23396657
decay,6,after,Cz,-0.0041473325
decay,6,before,Ca,-0.0010355318
decay,6,after,Ca,-0.041426457
decay,6,before,Ck,0.11481394
decay,6,after,Ck,-0.0460258
decay,6,before,Ce,0.01600827
decay,6,after,Ce,0.011097638
decay,6,before,BAz,-0.035243974
decay,6,after,BAz,0.20796545
decay,6,before,BAe,-0.080405646
decay,6,after,BAe,0.040367034
decay,6,before,BKz,-0.039221006
decay,6,after,BKz,0.34742205
decay,6,before,BKe,0.19017477
decay,6,after,BKe,-0.32803392
decay,6,before,BΦZ,-0.35515088
decay,6,after,BΦZ,-0.15398439
decay,6,before,BΦE,-0.30563772
decay,6,after,BΦE,0.19836136
decay,6,before,Gz,-0.11313263
decay,6,after,Gz,-0.14581516
decay,6,before,Ge,0.11489883
decay,6,after,Ge,0.11058361
decay,6,before,∂Az/∂t (finite diff.),0.44690701
decay,6,after,∂Az/∂t (finite diff.),0.40832964
decay,6,before,∂Ae/∂t (finite diff.),0.27709068
decay,6,after,∂Ae/∂t (finite diff.),-0.0090166508
decay,6,before,∂Kz/∂t (finite diff.),0.60404114
decay,6,after,∂Kz/∂t (finite diff.),0.35409132
decay,6,before,∂Ke/∂t (finite diff.),-0.020751268
decay,6,after,∂Ke/∂t (finite diff.),-0.11286139
decay,6,before,RGz,0.1292842
decay,6,after,RGz,-0.07168426
decay,6,before,RKz,0.20250158
decay,6,after,RKz,-0.14709854
decay,6,before,RGe,0.15694581
decay,6,after,RGe,0.030296916
decay,6,before,RKe,-0.057260758
decay,6,after,RKe,0.26704032
decay,7,before,Az,0.21686571
decay,7,after,Az,0.22835324
decay,7,before,Ae,0.49516269
decay,7,after,Ae,0.20348891
decay,7,before,Kz,0.2679233
decay,7,after,Kz,0.30767913
decay,7,before,Ke,0.46067427
decay,7,after,Ke,0.047162286
decay,7,before,Cz,-0.15772516
decay,7,after,Cz,-0.34286428
decay,7,before,Ca,0.04457816
decay,7,after,Ca,0.17194396
decay,7,before,Ck,-0.243807
decay,7,after,Ck,-0.27655564
decay,7,before,Ce,0.035081866
decay,7,after,Ce,-0.015344935
decay,7,before,BAz,-0.29315954
decay,7,after,BAz,-0.057673654
decay,7,before,BAe,0.27646569
decay,7,after,BAe,0.12250191
decay,7,before,BKz,0.18283578
decay,7,after,BKz,0.22653847
decay,7,before,BKe,-0.13384048
decay,7,after,BKe,-0.2578212
decay,7,before,BΦZ,-0.071742106
decay,7,after,BΦZ,-0.075773863
decay,7,before,BΦE,-0.090738542
decay,7,after,BΦE,-0.16374465
decay,7,before,Gz,-0.025386299
decay,7,after,Gz,-0.55042882
decay,7,before,Ge,-0.0050188458
decay,7,after,Ge,-0.30998115
decay,7,before,∂Az/∂t (finite diff.),0.12849701
decay,7,after,∂Az/∂t (finite diff.),-0.309946
decay,7,before,∂Ae/∂t (finite diff.),0.096515683
decay,7,after,∂Ae/∂t (finite diff.),-0.099669171
decay,7,before,∂Kz/∂t (finite diff.),-0.12441254
decay,7,after,∂Kz/∂t (finite diff.),-0.35262869
decay,7,before,∂Ke/∂t (finite diff.),0.27554166
decay,7,after,∂Ke/∂t (finite diff.),-0.057615204
decay,7,before,RGz,0.33052963
decay,7,after,RGz,-0.23012594
decay,7,before,RKz,-0.093121666
decay,7,after,RKz,-0.17849929
decay,7,before,RGe,-0.1835437
decay,7,after,RGe,-0.53683707
decay,7,before,RKe,-0.092537582
decay,7,after,RKe,-0.076458898
decay,8,before,Az,-0.005390162
decay,8,after,Az,-0.074984925
decay,8,before,Ae,-0.1118059
decay,8,after,Ae,0.19321868
decay,8,before,Kz,-0.031745859
decay,8,after,Kz,-0.12827792
decay,8,before,Ke,-0.27209234
decay,8,after,Ke,0.15101178
decay,8,before,Cz,-0.12703945
decay,8,after,Cz,-0.23883319
decay,8,before,Ca,0.054699885
decay,8,after,Ca,0.070306538
decay,8,before,Ck,-0.029070015
decay,8,after,Ck,-0.059672087
decay,8,before,Ce,-0.062230771
decay,8,after,Ce,-0.024981611
decay,8,before,BAz,-0.21635162
decay,8,after,BAz,-0.21602649
decay,8,before,BAe,0.11356308
decay,8,after,BAe,0.22033668
decay,8,before,BKz,-0.27396471
decay,8,after,BKz,-0.08872791
decay,8,before,BKe,0.1272494
decay,8,after,BKe,0.12196101
decay,8,before,BΦZ,0.25680273
decay,8,after,BΦZ,0.16714478
decay,8,before,BΦE,0.28866813
decay,8,after,BΦE,0.097089595
decay,8,before,Gz,-0.064656667
decay,8,after,Gz,-0.16811625
decay,8,before,Ge,-0.14227553
decay,8,after,Ge,-0.094103399
decay,8,before,∂Az/∂t (finite diff.),-0.14817348
decay,8,after,∂Az/∂t (finite diff.),0.01504352
decay,8,before,∂Ae/∂t (finite diff.),0.60050051
decay,8,after,∂Ae/∂t (finite diff.),0.70200661
decay,8,before,∂Kz/∂t (finite diff.),0.065390341
decay,8,after,∂Kz/∂t (finite diff.),0.21097958
decay,8,before,∂Ke/∂t (finite diff.),0.49011944
decay,8,after,∂Ke/∂t (finite diff.),0.55058862
decay,8,before,RGz,0.10892955
decay,8,after,RGz,0.18562237
decay,8,before,RKz,0.24620758
decay,8,after,RKz,0.1730959
decay,8,before,RGe,0.0011869219
decay,8,after,RGe,-0.13359289
decay,8,before,RKe,0.012172985
decay,8,after,RKe,-0.011603147
